#{"t_start": 1761574451.0741138, "env_id": "None"}
r,l,t
-92.1,80,103.357008
-94.8,53,103.451646
-90.5,96,103.681064
-90.5,96,103.889159
-90.5,96,104.083734
-92.2,79,104.243687
-93.0,71,104.391797
-94.6,55,104.498954
-90.7,94,104.727025
-96.1,40,104.819034
-91.2,89,105.005745
-89.7,104,105.237059
-90.5,96,105.433868
-90.5,96,105.628894
-93.9,62,105.765038
-95.4,47,105.864908
-94.9,52,105.970671
-90.5,96,106.160874
-95.1,50,106.267708
-97.0,31,106.335147
-90.5,96,106.540066
-93.5,66,106.677146
-95.5,46,106.767926
-90.5,96,106.96598
-90.5,96,107.17987
-90.5,96,107.404809
-93.2,69,107.560618
-95.5,46,107.647776
-89.4,107,107.867522
-90.5,96,108.062379
-95.1,50,108.169758
-90.5,96,108.394887
-96.1,40,108.478154
-94.2,59,108.640315
-92.9,72,108.787904
-93.2,69,108.953409
-95.4,47,109.047237
-95.1,50,109.185975
-93.6,65,109.337441
-91.9,82,109.518337
-94.9,52,109.671662
-95.8,43,109.771395
-90.5,96,109.980005
-93.9,62,110.112182
-89.7,104,110.334002
-95.5,46,110.42935
-93.5,66,110.577045
-94.3,58,110.70296
-95.1,50,110.824547
-93.7,64,110.962299
-93.5,66,111.094011
-88.5,116,111.33965
-95.3,48,111.440197
-94.6,55,111.557332
-93.9,62,111.728499
-90.5,96,111.9351
-93.9,62,112.091946
-92.2,79,112.257168
-92.0,81,112.428114
-90.5,96,112.623245
-95.1,50,112.72768
-94.6,55,112.84267
-90.5,96,113.046936
-90.0,101,113.263035
-90.5,96,113.477514
-95.3,48,113.572613
-94.6,55,113.677961
-95.4,47,113.799103
-95.7,44,113.896548
-93.9,62,114.030623
-94.7,54,114.136003
-90.5,96,114.361928
-95.6,45,114.44986
-92.2,79,114.609639
-92.5,76,114.760983
-90.5,96,114.948
-93.0,71,115.096515
-95.0,51,115.198845
-93.7,64,115.325307
-90.5,96,115.516636
-90.5,96,115.749982
-95.1,50,115.847838
-95.0,51,115.960104
-93.9,62,116.083729
-90.5,96,116.290773
-90.5,96,116.487077
-90.5,96,116.70195
-94.5,56,116.817844
-95.2,49,116.938078
-90.5,96,117.136774
-90.5,96,117.322111
-94.8,53,117.426744
-90.5,96,117.617221
-95.7,44,117.70018
-90.5,96,117.895301
-90.5,96,118.096973
-94.0,61,118.224228
-95.2,49,118.31937
-95.0,51,118.430461
-94.2,59,118.553388
-90.5,96,118.791212
-92.5,76,118.96314
-90.5,96,119.164048
-93.9,62,119.496183
-92.6,75,119.645952
-95.1,50,119.750425
-90.5,96,119.935198
-90.2,99,120.129397
-90.5,96,120.339668
-90.5,96,120.531693
-93.7,64,120.669322
-91.7,84,120.866359
-94.1,60,121.001004
-90.3,98,121.237444
-91.8,83,121.460326
-95.3,48,121.558417
-90.5,96,121.762751
-95.9,42,121.844817
-90.3,98,122.051051
-93.8,63,122.173537
-90.5,96,122.367259
-95.5,46,122.460604
-94.5,56,122.588644
-94.5,56,122.701029
-95.6,45,122.791872
-91.9,82,122.954656
-95.9,42,123.044268
-95.7,44,123.137877
-90.5,96,123.327268
-93.4,67,123.50884
-93.6,65,123.678912
-90.5,96,123.879192
-93.2,69,124.014417
-90.5,96,124.211649
-90.5,96,124.39601
-97.0,31,124.491433
-90.7,94,124.679416
-95.6,45,124.768638
-91.6,85,124.983443
-94.1,60,125.106043
-90.5,96,125.294133
-97.0,31,125.35868
-97.0,31,125.418127
-94.7,54,125.525348
-94.1,60,125.6468
-93.7,64,125.793131
-94.0,61,125.917482
-91.5,86,126.094721
-94.2,59,126.232423
-91.6,85,126.415069
-90.5,96,126.62978
-92.1,80,126.787844
-91.6,85,126.994673
-90.5,96,127.192691
-88.7,114,127.42663
-90.5,96,127.637864
-97.0,31,127.695626
-92.6,75,127.843854
-90.4,97,128.111711
-90.5,96,128.31821
-90.5,96,128.51104
-95.4,47,128.605464
-90.5,96,128.7909
-92.9,72,128.932198
-90.5,96,129.119389
-92.1,80,129.276509
-90.7,94,129.476567
-90.5,96,129.6678
-97.0,31,129.725745
-97.0,31,129.784877
-95.3,48,129.886946
-92.2,79,130.044866
-91.1,90,130.225628
-95.4,47,130.329953
-90.5,96,130.54718
-90.5,96,130.754972
-90.5,96,130.948831
-92.4,77,131.096104
-92.6,75,131.259039
-97.0,31,131.318945
-90.5,96,131.502514
-93.6,65,131.656609
-97.0,31,131.731631
-97.0,31,131.797631
-97.0,31,131.918127
-90.5,96,132.162515
-97.0,31,132.239658
-90.5,96,132.438936
-94.1,60,132.561831
-91.9,82,132.753031
-97.0,31,132.812857
-97.0,31,132.877634
-97.0,31,132.942283
-94.7,54,133.045036
-92.3,78,133.213284
-97.0,31,133.278733
-91.6,85,133.450301
-97.0,31,133.511488
-93.8,63,133.632802
-97.0,31,133.697856
-97.0,31,133.759371
-94.4,57,133.872237
-97.0,31,133.938303
-97.0,31,134.004796
-97.0,31,134.064823
-97.0,31,134.129086
-97.0,31,134.196467
-92.7,74,134.349045
-97.0,31,134.418939
-91.7,84,134.597781
-97.0,31,134.666526
-97.0,31,134.728858
-93.6,65,134.870451
-90.5,96,135.111739
-91.3,88,135.294683
-97.0,31,135.36318
-97.0,31,135.418833
-97.0,31,135.490585
-97.0,31,135.55584
-97.0,31,135.623921
-97.0,31,135.682698
-92.6,75,135.842474
-97.0,31,135.905095
-93.0,71,136.047859
-93.4,67,136.181226
-97.0,31,136.250302
-97.0,31,136.320253
-97.0,31,136.385088
-97.0,31,136.446491
-97.0,31,136.508618
-92.4,77,136.66404
-92.4,77,136.833677
-93.4,67,136.966974
-97.0,31,137.029995
-97.0,31,137.096787
-97.0,31,137.171996
-92.1,80,137.3607
-97.0,31,137.418023
-97.0,31,137.486392
-97.0,31,137.550782
-97.0,31,137.657125
-97.0,31,137.715238
-97.0,31,137.781893
-97.0,31,137.846096
-95.3,48,137.93809
-91.3,88,138.174549
-94.7,54,138.290787
-97.0,31,138.355401
-97.0,31,138.428292
-97.0,31,138.496113
-97.0,31,138.564429
-97.0,31,138.636312
-97.0,31,138.715803
-97.0,31,138.789867
-97.0,31,138.858052
-95.4,47,139.017002
-97.0,31,139.095673
-94.3,58,139.215504
-97.0,31,139.283789
-97.0,31,139.348692
-90.5,96,139.573644
-93.6,65,139.711899
-97.0,31,139.78334
-97.0,31,139.852023
-97.0,31,139.916223
-95.4,47,140.024295
-97.0,31,140.088995
-97.0,31,140.158846
-92.8,73,140.310548
-92.0,81,140.478976
-97.0,31,140.546386
-94.2,59,140.669056
-97.0,31,140.732712
-90.4,97,141.043127
-90.5,96,141.24513
-97.0,31,141.302214
-97.0,31,141.373613
-95.3,48,141.471859
-93.3,68,141.611213
-93.8,63,141.782231
-93.2,69,141.939954
-97.0,31,142.005016
-97.0,31,142.1014
-97.0,31,142.161219
-93.0,71,142.30187
-94.4,57,142.418239
-97.0,31,142.484181
-97.0,31,142.548446
-97.0,31,142.611256
-90.5,96,142.797578
-97.0,31,142.858558
-94.3,58,142.980762
-97.0,31,143.053305
-93.1,70,143.213574
-94.2,59,143.352134
-97.0,31,143.416176
-97.0,31,143.474895
-90.5,96,143.682744
-94.5,56,143.795355
-97.0,31,143.863625
-97.0,31,143.930921
-97.0,31,143.998193
-97.0,31,144.067924
-97.0,31,144.159286
-90.5,96,144.397882
-90.5,96,144.619262
-90.5,96,144.85088
-90.5,96,145.061393
-90.5,96,145.30162
-97.0,31,145.367167
-97.0,31,145.443147
-90.5,96,145.644648
-97.0,31,145.702546
-93.2,69,145.84243
-93.8,63,145.968902
-90.5,96,146.16548
-94.3,58,146.287099
-95.4,47,146.395843
-97.0,31,146.464471
-97.0,31,146.530572
-93.0,71,146.676372
-97.0,31,146.741555
-97.0,31,146.802628
-97.0,31,146.869361
-97.0,31,146.934999
-94.1,60,147.065391
-97.0,31,147.130101
-90.5,96,147.322783
-97.0,31,147.383143
-97.0,31,147.452726
-94.4,57,147.574341
-97.0,31,147.635576
-97.0,31,147.704979
-97.0,31,147.774029
-95.7,44,147.859861
-90.5,96,148.061321
-90.5,96,148.274464
-92.1,80,148.43909
-93.6,65,148.567196
-91.8,83,148.766444
-92.5,76,148.930895
-93.9,62,149.055305
-97.0,31,149.12094
-97.0,31,149.229619
-94.2,59,149.346891
-90.7,94,149.553566
-97.0,31,149.623825
-97.0,31,149.687523
-90.5,96,149.909206
-97.0,31,149.990016
-97.0,31,150.072732
-97.0,31,150.144135
-97.0,31,150.20903
-92.9,72,150.355159
-97.0,31,150.421876
-97.0,31,150.498745
-92.2,79,150.670788
-97.0,31,150.730115
-90.5,96,150.984478
-92.7,74,151.150473
-97.0,31,151.223834
-97.0,31,151.285309
-97.0,31,151.362014
-97.0,31,151.430013
-97.0,31,151.495615
-97.0,31,151.588382
-91.8,83,151.766398
-97.0,31,151.83562
-97.0,31,151.904096
-97.0,31,151.963827
-90.5,96,152.165217
-92.7,74,152.386027
-97.0,31,152.455248
-90.5,96,152.659895
-92.0,81,152.832575
-97.0,31,152.900252
-97.0,31,152.963377
-97.0,31,153.030371
-97.0,31,153.093608
-97.0,31,153.165577
-97.0,31,153.230855
-94.0,61,153.398888
-97.0,31,153.459013
-93.5,66,153.595542
-97.0,31,153.657873
-91.7,84,153.824554
-97.0,31,153.884093
-94.7,54,153.991259
-97.0,31,154.058079
-97.0,31,154.116012
-90.5,96,154.312886
-97.0,31,154.379644
-97.0,31,154.447923
-97.0,31,154.513543
-97.0,31,154.573602
-97.0,31,154.641528
-97.0,31,154.706445
-90.5,96,154.902861
-97.0,31,154.971304
-97.0,31,155.037996
-97.0,31,155.104124
-90.5,96,155.307224
-94.3,58,155.42978
-90.3,98,155.650515
-90.5,96,155.848021
-90.5,96,156.04859
-92.2,79,156.246957
-97.0,31,156.310544
-90.5,96,156.554637
-90.3,98,156.774623
-94.1,60,156.904947
-97.0,31,156.971899
-90.5,96,157.18264
-97.0,31,157.25147
-97.0,31,157.316261
-93.3,68,157.463443
-91.4,87,157.686434
-97.0,31,157.755714
-90.5,96,157.988805
-97.0,31,158.061877
-97.0,31,158.120692
-97.0,31,158.187076
-92.3,78,158.352991
-97.0,31,158.41579
-97.0,31,158.483106
-93.7,64,158.632925
-97.0,31,158.697148
-97.0,31,158.762815
-90.5,96,158.957401
-90.5,96,159.155962
-97.0,31,159.217752
-90.5,96,159.410646
-97.0,31,159.473029
-97.0,31,159.540874
-97.0,31,159.617247
-93.8,63,159.742607
-90.5,96,159.972871
-97.0,31,160.034049
-92.9,72,160.195621
-90.5,96,160.416552
-95.0,51,160.521333
-97.0,31,160.582598
-93.9,62,160.710566
-97.0,31,160.775828
-93.5,66,160.909214
-94.3,58,161.027161
-97.0,31,161.089815
-93.8,63,161.210187
-97.0,31,161.270547
-97.0,31,161.33875
-90.5,96,161.566368
-97.0,31,161.659167
-90.5,96,161.878405
-97.0,31,161.936026
-97.0,31,162.002768
-93.1,70,162.149398
-97.0,31,162.206618
-90.5,96,162.402862
-97.0,31,162.480482
-92.9,72,162.650775
-93.4,67,162.793497
-97.0,31,162.854885
-97.0,31,163.009491
-97.0,31,163.107202
-90.5,96,163.303504
-97.0,31,163.366659
-90.3,98,163.553132
-97.0,31,163.61863
-97.0,31,163.695736
-94.0,61,163.863539
-97.0,31,163.925525
-97.0,31,163.987591
-97.0,31,164.046808
-97.0,31,164.115318
-97.0,31,164.187105
-97.0,31,164.253454
-90.5,96,164.485247
-91.9,82,164.670173
-95.4,47,164.788473
-94.3,58,164.917398
-93.8,63,165.04362
-97.0,31,165.110749
-97.0,31,165.171793
-97.0,31,165.224942
-92.0,81,165.374784
-90.1,100,165.556159
-97.0,31,165.611308
-93.3,68,165.73974
-97.0,31,165.79935
-97.0,31,165.859148
-97.0,31,165.91981
-92.8,73,166.066187
-97.0,31,166.128271
-97.0,31,166.223375
-97.0,31,166.283915
-97.0,31,166.348217
-97.0,31,166.415529
-97.0,31,166.480803
-97.0,31,166.542611
-97.0,31,166.604963
-97.0,31,166.665045
-97.0,31,166.723177
-97.0,31,166.788625
-97.0,31,166.86415
-97.0,31,166.970836
-90.8,93,167.211059
-94.0,61,167.352705
-97.0,31,167.420438
-90.4,97,167.61008
-97.0,31,167.673389
-97.0,31,167.738834
-97.0,31,167.796811
-97.0,31,167.865882
-93.9,62,167.99512
-97.0,31,168.056789
-97.0,31,168.120983
-93.8,63,168.253931
-97.0,31,168.319465
-89.4,107,168.531669
-97.0,31,168.592314
-93.3,68,168.733493
-94.0,61,168.853213
-97.0,31,168.918493
-97.0,31,168.985634
-91.7,84,169.149704
-97.0,31,169.209947
-97.0,31,169.261179
-94.1,60,169.394521
-94.3,58,169.516673
-97.0,31,169.584867
-97.0,31,169.641375
-95.9,42,169.730047
-97.0,31,169.791393
-93.7,64,169.917121
-97.0,31,170.008095
-97.0,31,170.070124
-97.0,31,170.164747
-97.0,31,170.238987
-97.0,31,170.296931
-90.5,96,170.49649
-97.0,31,170.566179
-97.0,31,170.639034
-97.0,31,170.703974
-97.0,31,170.761534
-90.5,96,171.013707
-97.0,31,171.078606
-97.0,31,171.145747
-91.1,90,171.319715
-93.2,69,171.463628
-97.0,31,171.519132
-93.6,65,171.66184
-90.5,96,171.865568
-97.0,31,171.924015
-97.0,31,171.991607
-93.6,65,172.117933
-97.0,31,172.179384
-97.0,31,172.23974
-93.9,62,172.37863
-97.0,31,172.449904
-95.4,47,172.557922
-92.7,74,172.721985
-93.6,65,172.865595
-93.6,65,173.015558
-97.0,31,173.084992
-97.0,31,173.144632
-93.0,71,173.310085
-97.0,31,173.375784
-90.5,96,173.618814
-96.0,41,173.698009
-95.1,50,173.803299
-97.0,31,173.862554
-94.3,58,173.998151
-97.0,31,174.064422
-97.0,31,174.127526
-97.0,31,174.193965
-97.0,31,174.259708
-92.0,81,174.419548
-90.5,96,174.618109
-97.0,31,174.682946
-97.0,31,174.746245
-93.9,62,174.874169
-97.0,31,174.935937
-90.5,96,175.141793
-97.0,31,175.213287
-97.0,31,175.268708
-97.0,31,175.333868
-89.4,107,175.551156
-97.0,31,175.621416
-97.0,31,175.680281
-97.0,31,175.743802
-97.0,31,175.80696
-97.0,31,175.871239
-97.0,31,175.92984
-97.0,31,175.99835
-93.4,67,176.13951
-97.0,31,176.209905
-97.0,31,176.282227
-93.6,65,176.42957
-97.0,31,176.489249
-97.0,31,176.554529
-93.6,65,176.687389
-90.5,96,176.883824
-90.5,96,177.082321
-91.2,89,177.267594
-90.5,96,177.504907
-93.6,65,177.637133
-90.5,96,177.839315
-97.0,31,177.909986
-90.5,96,178.112122
-97.0,31,178.171897
-97.0,31,178.240827
-97.0,31,178.309143
-93.4,67,178.446114
-95.0,51,178.560426
-94.3,58,178.695669
-93.5,66,178.822074
-97.0,31,178.919066
-97.0,31,178.983936
-93.7,64,179.118273
-97.0,31,179.187323
-97.0,31,179.251572
-97.0,31,179.319334
-97.0,31,179.387545
-97.0,31,179.451621
-97.0,31,179.511889
-93.6,65,179.645614
-93.1,70,179.791777
-97.0,31,179.855871
-97.0,31,179.920094
-97.0,31,179.979887
-90.5,96,180.186209
-97.0,31,180.253267
-97.0,31,180.325231
-95.1,50,180.419479
-90.5,96,180.610136
-96.1,40,180.692052
-90.5,96,180.904655
-90.5,96,181.104717
-92.0,81,181.274463
-97.0,31,181.364227
-97.0,31,181.437811
-96.1,40,181.547138
-96.4,37,181.622205
-91.8,83,181.794715
-97.0,31,181.863369
-97.0,31,181.930406
-90.5,96,182.138467
-97.0,31,182.196181
-97.0,31,182.260191
-91.9,82,182.462677
-97.0,31,182.533294
-97.0,31,182.603563
-97.0,31,182.673221
-97.0,31,182.746771
-97.0,31,182.810024
-97.0,31,182.878887
-90.5,96,183.089762
-96.5,36,183.178883
-96.8,33,183.258783
-95.4,47,183.360886
-97.0,31,183.428202
-97.0,31,183.490101
-93.8,63,183.613658
-92.2,79,183.780963
-96.2,39,183.86403
-97.0,31,183.928384
-91.5,86,184.096081
-90.5,96,184.299955
-93.5,66,184.545868
-92.4,77,184.724371
-94.3,58,184.867867
-96.5,36,184.942151
-97.0,31,185.006075
-97.0,31,185.066063
-97.0,31,185.132761
-97.0,31,185.188116
-97.0,31,185.254987
-90.9,92,185.512225
-96.7,34,185.594791
-97.0,31,185.65564
-97.0,31,185.719524
-97.0,31,185.782799
-90.5,96,185.973083
-91.7,84,186.144338
-95.5,46,186.238294
-97.0,31,186.302139
-97.0,31,186.373739
-97.0,31,186.43604
-96.7,34,186.514744
-97.0,31,186.582426
-96.5,36,186.653864
-96.7,34,186.72252
-96.6,35,186.794941
-96.6,35,186.872308
-97.0,31,186.936095
-93.0,71,187.081106
-97.0,31,187.146014
-96.7,34,187.217606
-97.0,31,187.281472
-96.6,35,187.349514
-96.8,33,187.415255
-97.0,31,187.478361
-97.0,31,187.54619
-97.0,31,187.611502
-93.0,71,187.762451
-90.5,96,187.992024
-96.5,36,188.076382
-96.7,34,188.17268
-96.6,35,188.273072
-97.0,31,188.331925
-77.8,124,188.640291
-97.0,31,188.70687
-96.8,33,188.776872
-97.0,31,188.846892
-97.0,31,188.913089
-95.7,44,189.009703
-95.5,46,189.098884
-96.7,34,189.173303
-90.5,96,189.379306
-97.0,31,189.446419
-96.8,33,189.512807
-95.6,45,189.605845
-94.9,52,189.71366
-97.0,31,189.777251
-96.6,35,189.852151
-95.5,46,189.951031
-93.0,71,190.116587
-97.0,31,190.189306
-97.0,31,190.247038
-95.2,49,190.3566
-97.0,31,190.417584
-97.0,31,190.484875
-94.4,57,190.602146
-97.0,31,190.668696
-91.4,87,190.854348
-97.0,31,190.918132
-97.0,31,190.980356
-97.0,31,191.050821
-97.0,31,191.12421
-97.0,31,191.196118
-97.0,31,191.25229
-95.8,43,191.342467
-95.5,46,191.438119
-97.0,31,191.496501
-97.0,31,191.565566
-97.0,31,191.633929
-97.0,31,191.70153
-90.5,96,191.895964
-97.0,31,191.953595
-96.0,41,192.043081
-96.0,41,192.127706
-95.6,45,192.259922
-97.0,31,192.33157
-97.0,31,192.409236
-97.0,31,192.473232
-95.6,45,192.572338
-97.0,31,192.638334
-96.0,41,192.727478
-97.0,31,192.788669
-97.0,31,192.856553
-97.0,31,192.919828
-97.0,31,192.98257
-95.6,45,193.075751
-95.7,44,193.172691
-97.0,31,193.28372
-95.7,44,193.394292
-97.0,31,193.468726
-97.0,31,193.536689
-96.1,40,193.631496
-97.0,31,193.708263
-97.0,31,193.777966
-97.0,31,193.840126
-97.0,31,193.905602
-96.6,35,193.979342
-90.5,96,194.173567
-95.2,49,194.268124
-97.0,31,194.334797
-97.0,31,194.397266
-97.0,31,194.456287
-96.4,37,194.539454
-96.0,41,194.628914
-93.1,70,194.780622
-90.2,99,194.97962
-90.5,96,195.21391
-95.7,44,195.30323
-97.0,31,195.408871
-97.0,31,195.471193
-93.5,66,195.603792
-97.0,31,195.670574
-96.3,38,195.745465
-97.0,31,195.810932
-95.4,47,195.911608
-97.0,31,195.978572
-97.0,31,196.038421
-95.9,42,196.127876
-95.8,43,196.213153
-96.8,33,196.276621
-90.5,96,196.469899
-90.5,96,196.669745
-93.0,71,196.82088
-97.0,31,196.891075
-97.0,31,196.968211
-95.4,47,197.067245
-97.0,31,197.135325
-93.8,63,197.255595
-97.0,31,197.321033
-95.7,44,197.411491
-97.0,31,197.478243
-97.0,31,197.547432
-96.0,41,197.634803
-90.5,96,197.844141
-97.0,31,197.912067
-95.9,42,197.99918
-95.7,44,198.088057
-95.6,45,198.180846
-95.9,42,198.279691
-95.9,42,198.384344
-97.0,31,198.460971
-95.1,50,198.564209
-97.0,31,198.624178
-97.0,31,198.688222
-97.0,31,198.751736
-97.0,31,198.817544
-92.9,72,198.970247
-90.5,96,199.168049
-96.5,36,199.30336
-95.7,44,199.407369
-97.0,31,199.466119
-95.0,51,199.571261
-94.8,53,199.700129
-95.6,45,199.803519
-97.0,31,199.862762
-96.2,39,199.949182
-97.0,31,200.012886
-90.5,96,200.209096
-97.0,31,200.277261
-97.0,31,200.335125
-97.0,31,200.441105
-95.8,43,200.533874
-95.9,42,200.627664
-95.3,48,200.735051
-93.0,71,200.888008
-95.8,43,200.979975
-97.0,31,201.04759
-97.0,31,201.104398
-96.3,38,201.191593
-97.0,31,201.253089
-92.8,73,201.399226
-97.0,31,201.472315
-97.0,31,201.539784
-97.0,31,201.612699
-95.5,46,201.719357
-93.0,71,201.876995
-93.0,71,202.050668
-94.9,52,202.155868
-90.8,93,202.338856
-95.3,48,202.459355
-90.5,96,202.662741
-95.3,48,202.761279
-94.4,57,202.881457
-97.0,31,202.946074
-90.5,96,203.147576
-97.0,31,203.211451
-90.5,96,203.406115
-95.5,46,203.50105
-97.0,31,203.559207
-97.0,31,203.626971
-89.7,104,203.893638
-97.0,31,203.989661
-97.0,31,204.06071
-93.4,67,204.193265
-90.5,96,204.430735
-93.0,71,204.601863
-95.9,42,204.699103
-96.3,38,204.786573
-93.0,71,204.958517
-94.6,55,205.080837
-95.1,50,205.185508
-97.0,31,205.261421
-95.5,46,205.348689
-97.0,31,205.413494
-96.4,37,205.485352
-97.0,31,205.553422
-93.0,71,205.705927
-97.0,31,205.772357
-90.5,96,205.971416
-95.7,44,206.06383
-95.8,43,206.162701
-97.0,31,206.240434
-90.5,96,206.620368
-90.5,96,206.854778
-97.0,31,206.922309
-90.5,96,207.118973
-90.5,96,207.326155
-91.8,83,207.507469
-90.5,96,207.725644
-90.5,96,207.951103
-90.5,96,208.18174
-92.8,73,208.349578
-93.0,71,208.517126
-90.5,96,208.726351
-97.0,31,208.788112
-97.0,31,208.850471
-97.0,31,208.917006
-97.0,31,208.982986
-97.0,31,209.035895
-97.0,31,209.100252
-97.0,31,209.169777
-95.4,47,209.272134
-97.0,31,209.333979
-92.8,73,209.523584
-95.2,49,209.620552
-96.4,37,209.704648
-90.3,98,209.946644
-97.0,31,210.003249
-96.2,39,210.085003
-90.5,96,210.288122
-90.2,99,210.49
-94.0,61,210.611091
-92.8,73,210.777889
-90.5,96,210.981146
-90.5,96,211.179908
-97.0,31,211.247259
-77.9,123,211.500169
-95.4,47,211.601581
-97.0,31,211.662119
-93.3,68,211.803321
-74.5,157,212.129847
-97.0,31,212.183283
-97.0,31,212.247113
-90.4,97,212.431437
-93.1,70,212.576017
-97.0,31,212.64519
-90.4,97,212.844162
-78.0,122,213.11482
-89.9,102,213.384129
-97.0,31,213.460433
-97.0,31,213.518559
-93.3,68,213.707737
-93.3,68,213.865068
-97.0,31,213.94065
-90.5,96,214.206075
-90.5,96,214.437881
-97.0,31,214.514472
-96.1,40,214.605076
-89.8,103,214.819596
-90.5,96,215.008408
-93.3,68,215.156458
-97.0,31,215.218633
-90.5,96,215.433229
-94.3,58,215.561397
-88.0,121,215.813498
-90.6,95,216.004171
-91.1,90,216.185719
-89.2,109,216.413903
-93.4,67,216.546848
-97.0,31,216.616919
-90.5,96,216.861861
-97.0,31,216.932668
-90.1,100,217.155294
-94.9,52,217.266847
-97.0,31,217.330803
-92.9,72,217.483439
-96.1,40,217.579108
-97.0,31,217.644346
-90.5,96,217.849732
-94.8,53,217.96265
-93.3,68,218.11067
-92.8,73,218.266179
-90.5,96,218.475305
-90.5,96,218.674237
-97.0,31,218.738759
-97.0,31,218.8004
-97.0,31,218.869271
-97.0,31,218.935836
-90.5,96,219.141752
-90.5,96,219.349254
-90.5,96,219.537671
-90.5,96,219.735391
-90.5,96,219.945637
-97.0,31,220.010575
-95.2,49,220.102274
-92.2,79,220.263369
-97.0,31,220.351945
-93.1,70,220.496121
-93.0,71,220.683428
-96.0,41,220.807924
-92.8,73,220.960106
-97.0,31,221.021867
-92.8,73,221.218859
-90.5,96,221.417843
-93.1,70,221.562625
-97.0,31,221.621614
-93.1,70,221.777968
-93.0,71,221.981091
-93.8,63,222.189747
-93.1,70,222.42025
-95.7,44,222.51529
-93.3,68,222.65813
-96.6,35,222.737123
-92.2,79,222.923791
-90.5,96,223.187724
-92.1,80,223.431884
-90.5,96,223.632024
-92.8,73,223.794239
-92.7,74,223.945971
-92.8,73,224.10263
-92.8,73,224.267911
-90.5,96,224.498844
-93.0,71,224.656763
-89.8,103,224.921182
-90.5,96,225.13057
-90.6,95,225.342116
-96.2,39,225.428601
-90.5,96,225.641108
-92.7,74,225.818977
-93.3,68,225.968645
-93.0,71,226.127317
-90.5,96,226.342677
-92.7,74,226.504708
-95.1,50,226.623785
-92.7,74,226.80598
-90.5,96,227.019107
-93.7,64,227.158849
-90.5,96,227.367978
-90.5,96,227.632124
-97.0,31,227.725219
-93.4,67,227.906564
-93.7,64,228.091479
-88.3,118,228.36238
-97.0,31,228.431296
-92.7,74,228.636191
-97.0,31,228.696483
-93.4,67,228.844892
-92.7,74,229.025078
-97.0,31,229.23985
-93.1,70,229.383923
-92.6,75,229.539651
-93.0,71,229.688023
-92.7,74,229.854097
-92.7,74,230.011598
-96.1,40,230.092586
-93.3,68,230.241159
-92.7,74,230.405089
-90.9,92,230.592968
-92.7,74,230.740816
-95.0,51,230.846073
-90.5,96,231.044286
-95.8,43,231.13408
-92.7,74,231.307426
-93.7,64,231.452797
-92.5,76,231.617332
-93.4,67,231.752521
-96.0,41,231.831198
-96.2,39,231.91598
-95.4,47,232.013755
-90.5,96,232.223049
-92.7,74,232.385098
-93.6,65,232.527534
-92.4,77,232.706208
-92.6,75,232.912387
-90.5,96,233.152822
-90.5,96,233.440529
-93.5,66,233.628084
-90.5,96,233.900368
-95.0,51,234.024799
-92.9,72,234.202519
-93.1,70,234.36727
-94.1,60,234.50876
-92.7,74,234.699343
-90.5,96,234.935662
-92.6,75,235.119916
-90.9,92,235.344093
-91.0,91,235.569181
-95.9,42,235.667456
-92.7,74,235.855668
-92.7,74,236.055891
-92.5,76,236.234553
-96.2,39,236.324318
-90.4,97,236.547224
-90.5,96,236.792952
-90.5,96,237.0189
-91.2,89,237.223629
-90.5,96,237.446105
-92.7,74,237.613688
-92.7,74,237.78048
-91.6,85,237.962317
-90.5,96,238.190044
-90.2,99,238.467013
-90.5,96,238.671489
-95.7,44,238.766607
-92.6,75,238.930362
-90.5,96,239.149662
-93.3,68,239.317029
-91.8,83,239.528551
-95.7,44,239.636613
-91.6,85,239.842172
-93.0,71,240.004514
-92.4,77,240.173244
-92.6,75,240.389384
-92.5,76,240.576189
-96.3,38,240.668143
-90.5,96,240.929081
-88.6,115,241.181123
-90.5,96,241.405151
-90.5,96,241.623537
-92.2,79,241.797481
-93.0,71,241.957894
-90.5,96,242.179323
-94.4,57,242.308593
-90.5,96,242.525092
-92.6,75,242.690246
-92.3,78,242.889817
-92.6,75,243.088663
-90.5,96,243.329809
-96.3,38,243.426182
-92.8,73,243.626478
-90.5,96,243.860183
-90.5,96,244.093514
-90.3,98,244.33267
-90.5,96,244.565863
-93.4,67,244.723048
-92.5,76,244.942464
-93.4,67,245.099526
-92.7,74,245.295623
-90.5,96,245.522655
-90.5,96,245.73897
-93.9,62,245.880709
-95.4,47,245.994378
-91.7,84,246.190611
-77.9,123,246.48172
-90.5,96,246.715797
-92.3,78,246.911442
-96.2,39,247.034729
-96.0,41,247.121068
-88.9,112,247.413982
-92.8,73,247.601984
-89.2,109,247.847142
-90.5,96,248.068811
-90.5,96,248.307904
-92.5,76,248.489321
-91.8,83,248.716974
-93.2,69,248.875772
-90.5,96,249.089321
-96.3,38,249.167716
-94.0,61,249.330618
-92.4,77,249.505754
-92.4,77,249.688421
-92.6,75,249.93618
-92.3,78,250.125363
-92.4,77,250.318218
-90.5,96,250.543013
-90.5,96,250.768867
-90.5,96,251.000413
-90.5,96,251.222459
-92.1,80,251.449257
-95.6,45,251.553522
-94.0,61,251.693392
-90.5,96,251.92469
-88.8,113,252.225397
-91.9,82,252.486263
-95.4,47,252.626827
-96.3,38,252.732784
-91.6,85,253.010364
