#{"t_start": 1761576449.4221244, "env_id": "None"}
r,l,t
-470.0,31,78.732801
-470.0,31,78.752116
-470.0,31,78.774968
-470.0,31,78.793254
-470.0,31,78.814824
-470.0,31,78.835095
-470.0,31,78.85374
-470.0,31,78.873055
-470.0,31,78.894315
-470.0,31,78.914119
-470.0,31,78.932857
-470.0,31,78.95053
-470.0,31,78.97195
-470.0,31,78.989201
-470.0,31,79.006006
-470.0,31,79.02147
-470.0,31,79.038158
-470.0,31,79.05456
-470.0,31,79.069905
-470.0,31,79.085109
-470.0,31,79.101611
-470.0,31,79.118269
-470.0,31,79.134862
-470.0,31,79.15197
-470.0,31,79.168402
-470.0,31,79.186089
-470.0,31,79.204264
-470.0,31,79.231274
-470.0,31,79.248511
-470.0,31,79.269367
-470.0,31,79.666964
-470.0,31,79.689762
-470.0,31,79.711502
-470.0,31,79.733168
-470.0,31,79.753562
-470.0,31,79.774809
-470.0,31,79.794755
-470.0,31,79.813398
-470.0,31,79.831234
-470.0,31,79.851063
-470.0,31,79.871493
-470.0,31,79.891785
-470.0,31,79.910512
-470.0,31,79.929502
-470.0,31,79.95106
-470.0,31,79.969742
-470.0,31,79.98883
-470.0,31,80.006437
-470.0,31,80.026391
-470.0,31,80.046729
-470.0,31,80.065462
-470.0,31,80.086136
-470.0,31,80.109902
-470.0,31,80.130754
-470.0,31,80.149879
-470.0,31,80.168264
-470.0,31,80.185859
-470.0,31,80.205559
-470.0,31,80.223135
-470.0,31,80.245864
-470.0,31,80.264173
-470.0,31,80.282383
-470.0,31,80.30754
-470.0,31,80.614346
-470.0,31,80.631997
-470.0,31,80.65051
-470.0,31,80.669415
-470.0,31,80.689879
-470.0,31,80.707366
-470.0,31,80.724762
-470.0,31,80.74271
-470.0,31,80.761137
-470.0,31,80.778576
-470.0,31,80.796469
-470.0,31,80.8171
-470.0,31,80.836438
-470.0,31,80.853631
-470.0,31,80.871686
-470.0,31,80.890574
-470.0,31,80.907945
-470.0,31,80.925875
-470.0,31,80.95373
-470.0,31,80.972362
-470.0,31,80.991086
-470.0,31,81.007492
-470.0,31,81.026559
-470.0,31,81.042587
-470.0,31,81.058282
-470.0,31,81.07443
-470.0,31,81.090178
-470.0,31,81.107002
-470.0,31,81.122867
-470.0,31,81.13907
-470.0,31,81.15444
-470.0,31,81.170074
-470.0,31,81.186193
-470.0,31,81.474335
-470.0,31,81.498026
-470.0,31,81.516417
-470.0,31,81.534237
-470.0,31,81.551448
-470.0,31,81.570089
-470.0,31,81.58719
-470.0,31,81.609782
-470.0,31,81.628264
-470.0,31,81.64554
-470.0,31,81.670126
-470.0,31,81.687472
-470.0,31,81.706546
-470.0,31,81.726027
-470.0,31,81.752126
-470.0,31,81.772364
-470.0,31,81.797518
-470.0,31,81.819417
-470.0,31,81.839208
-470.0,31,81.862986
-470.0,31,81.889026
-470.0,31,81.909833
-470.0,31,81.929822
-470.0,31,81.94835
-470.0,31,81.966136
-470.0,31,81.991539
-470.0,31,82.013686
-470.0,31,82.031784
-470.0,31,82.051334
-470.0,31,82.069581
-470.0,31,82.088346
-470.0,31,82.109074
-470.0,31,82.131693
-470.0,31,82.48138
-470.0,31,82.500716
-470.0,31,82.519732
-470.0,31,82.537521
-470.0,31,82.55522
-470.0,31,82.574212
-470.0,31,82.592794
-470.0,31,82.6113
-470.0,31,82.629573
-470.0,31,82.647883
-470.0,31,82.665576
-470.0,31,82.686422
-470.0,31,82.712844
-470.0,31,82.739029
-470.0,31,82.763147
-470.0,31,82.781258
-470.0,31,82.799277
-470.0,31,82.823866
-470.0,31,82.841649
-470.0,31,82.859797
-470.0,31,82.885982
-470.0,31,82.903216
-470.0,31,82.924275
-470.0,31,82.941619
-470.0,31,82.958922
-470.0,31,82.97617
-470.0,31,82.993078
-470.0,31,83.010672
-470.0,31,83.029572
-470.0,31,83.047338
-470.0,31,83.064386
-470.0,31,83.082056
-470.0,31,83.098833
-470.0,31,83.44136
-470.0,31,83.460829
-470.0,31,83.479841
-470.0,31,83.500806
-470.0,31,83.52055
-470.0,31,83.548722
-470.0,31,83.575219
-470.0,31,83.59453
-470.0,31,83.614343
-470.0,31,83.634427
-470.0,31,83.659417
-470.0,31,83.68314
-470.0,31,83.706167
-470.0,31,83.730738
-470.0,31,83.752591
-470.0,31,83.770554
-470.0,31,83.789276
-470.0,31,83.81031
-470.0,31,83.850519
-470.0,31,83.872352
-470.0,31,83.894203
-470.0,31,83.915381
-470.0,31,83.938598
-470.0,31,83.959195
-470.0,31,83.977311
-470.0,31,83.996943
-470.0,31,84.018957
-470.0,31,84.073738
-470.0,31,84.108388
-470.0,31,84.129844
-470.0,31,84.154543
-470.0,31,84.176711
-470.0,31,84.200176
-470.0,31,84.572901
-470.0,31,84.592608
-470.0,31,84.614832
-470.0,31,84.634387
-470.0,31,84.676634
-470.0,31,84.707788
-470.0,31,84.729496
-470.0,31,84.750099
-470.0,31,84.769947
-470.0,31,84.790581
-470.0,31,84.809571
-470.0,31,84.828842
-470.0,31,84.854423
-470.0,31,84.8739
-470.0,31,84.892035
-470.0,31,84.913063
-470.0,31,84.935377
-470.0,31,84.953592
-470.0,31,84.971823
-470.0,31,84.991013
-470.0,31,85.010132
-470.0,31,85.028069
-470.0,31,85.045791
-470.0,31,85.064771
-470.0,31,85.08428
-470.0,31,85.102788
-470.0,31,85.122679
-470.0,31,85.149081
-470.0,31,85.168171
-470.0,31,85.187821
-470.0,31,85.20622
-470.0,31,85.22509
-470.0,31,85.242922
-470.0,31,85.540066
-470.0,31,85.557729
-470.0,31,85.575651
-470.0,31,85.598269
-470.0,31,85.621397
-470.0,31,85.638899
-470.0,31,85.656013
-470.0,31,85.674337
-470.0,31,85.692573
-470.0,31,85.710598
-470.0,31,85.728968
-470.0,31,85.753876
-470.0,31,85.77429
-470.0,31,85.789994
-470.0,31,85.809602
-470.0,31,85.830953
-470.0,31,85.848488
-470.0,31,85.865143
-470.0,31,85.88241
-470.0,31,85.900538
-470.0,31,85.925182
-470.0,31,85.945208
-470.0,31,85.965408
-470.0,31,85.984973
-470.0,31,86.005351
-470.0,31,86.024428
-470.0,31,86.040823
-470.0,31,86.056868
-470.0,31,86.073098
-470.0,31,86.095408
-470.0,31,86.112168
-470.0,31,86.12968
-470.0,31,86.146001
-470.0,31,86.534074
-470.0,31,86.552173
-470.0,31,86.572126
-470.0,31,86.595482
-470.0,31,86.619973
-470.0,31,86.637372
-470.0,31,86.656318
-470.0,31,86.6762
-470.0,31,86.697373
-470.0,31,86.714905
-470.0,31,86.733431
-470.0,31,86.751701
-470.0,31,86.769712
-470.0,31,86.788731
-470.0,31,86.811303
-470.0,31,86.829119
-470.0,31,86.848587
-470.0,31,86.867937
-470.0,31,86.892221
-470.0,31,86.90959
-470.0,31,86.929866
-470.0,31,86.951225
-470.0,31,86.970032
-470.0,31,86.991357
-470.0,31,87.011595
-470.0,31,87.032636
-470.0,31,87.050937
-470.0,31,87.076573
-470.0,31,87.094696
-470.0,31,87.116491
-470.0,31,87.131876
-470.0,31,87.147576
-470.0,31,87.163176
-470.0,31,87.456228
-470.0,31,87.475755
-470.0,31,87.49417
-470.0,31,87.514718
-470.0,31,87.532891
-470.0,31,87.553891
-470.0,31,87.574967
-470.0,31,87.592877
-470.0,31,87.616345
-470.0,31,87.634227
-470.0,31,87.655343
-470.0,31,87.676962
-470.0,31,87.694407
-470.0,31,87.711285
-470.0,31,87.728194
-470.0,31,87.746281
-470.0,31,87.763533
-470.0,31,87.780724
-470.0,31,87.798865
-470.0,31,87.817229
-470.0,31,87.840448
-470.0,31,87.860746
-470.0,31,87.879585
-470.0,31,87.899331
-470.0,31,87.91754
-470.0,31,87.936002
-470.0,31,87.958765
-470.0,31,87.978369
-470.0,31,87.996639
-470.0,31,88.016181
-470.0,31,88.036451
-470.0,31,88.056961
-470.0,31,88.075476
-470.0,31,88.377692
-470.0,31,88.396047
-470.0,31,88.418267
-470.0,31,88.43747
-470.0,31,88.456158
-470.0,31,88.478164
-470.0,31,88.496798
-470.0,31,88.518144
-470.0,31,88.536186
-470.0,31,88.555372
-470.0,31,88.573843
-470.0,31,88.591827
-470.0,31,88.610538
-470.0,31,88.628884
-470.0,31,88.646202
-470.0,31,88.664675
-470.0,31,88.683119
-470.0,31,88.701671
-470.0,31,88.722634
-470.0,31,88.74226
-470.0,31,88.761848
-470.0,31,88.781416
-470.0,31,88.800754
-470.0,31,88.821299
-470.0,31,88.843732
-470.0,31,88.862567
-470.0,31,88.889271
-470.0,31,88.916062
-470.0,31,88.933486
-470.0,31,88.952162
-470.0,31,88.976493
-470.0,31,88.998849
-470.0,31,89.017303
-470.0,31,89.353707
-470.0,31,89.373985
-470.0,31,89.391465
-470.0,31,89.413379
-470.0,31,89.434887
-470.0,31,89.452417
-470.0,31,89.470931
-470.0,31,89.488915
-470.0,31,89.506377
-470.0,31,89.525404
-470.0,31,89.54402
-470.0,31,89.564641
-470.0,31,89.585918
-470.0,31,89.610328
-470.0,31,89.62629
-470.0,31,89.645085
-470.0,31,89.67416
-470.0,31,89.692896
-470.0,31,89.710581
-470.0,31,89.728658
-470.0,31,89.746381
-470.0,31,89.766795
-470.0,31,89.786487
-470.0,31,89.810637
-470.0,31,89.830565
-470.0,31,89.848418
-470.0,31,89.866486
-470.0,31,89.882068
-470.0,31,89.897782
-470.0,31,89.916011
-470.0,31,89.934354
-470.0,31,89.952503
-470.0,31,89.970313
-470.0,31,90.271985
-470.0,31,90.290635
-470.0,31,90.311269
-470.0,31,90.332153
-470.0,31,90.355992
-470.0,31,90.376022
-470.0,31,90.392589
-470.0,31,90.418094
-470.0,31,90.44086
-470.0,31,90.458353
-470.0,31,90.476343
-470.0,31,90.493438
-470.0,31,90.510748
-470.0,31,90.531464
-470.0,31,90.553137
-470.0,31,90.571034
-470.0,31,90.589187
-470.0,31,90.606941
-470.0,31,90.628064
-470.0,31,90.645587
-470.0,31,90.66516
-470.0,31,90.68493
-470.0,31,90.705207
-470.0,31,90.723309
-470.0,31,90.74287
-470.0,31,90.764509
-470.0,31,90.784476
-470.0,31,90.803269
-470.0,31,90.823226
-470.0,31,90.845793
-470.0,31,90.863912
-470.0,31,90.880881
-470.0,31,90.900838
-470.0,31,91.21783
-470.0,31,91.235834
-470.0,31,91.288888
-470.0,31,91.313128
-470.0,31,91.333294
-470.0,31,91.355549
-470.0,31,91.376292
-470.0,31,91.398097
-470.0,31,91.418754
-470.0,31,91.438109
-470.0,31,91.458805
-470.0,31,91.48691
-470.0,31,91.506114
-470.0,31,91.529895
-470.0,31,91.548416
-470.0,31,91.573859
-470.0,31,91.596033
-470.0,31,91.613152
-470.0,31,91.630896
-470.0,31,91.647757
-470.0,31,91.665387
-470.0,31,91.685742
-470.0,31,91.703347
-470.0,31,91.7226
-470.0,31,91.74155
-470.0,31,91.760679
-470.0,31,91.778267
-470.0,31,91.797478
-470.0,31,91.816677
-470.0,31,91.835306
-470.0,31,91.855417
-470.0,31,91.876791
-470.0,31,91.898282
-470.0,31,92.236336
-470.0,31,92.25383
-470.0,31,92.272253
-470.0,31,92.291093
-470.0,31,92.310686
-470.0,31,92.328776
-470.0,31,92.348353
-470.0,31,92.373149
-470.0,31,92.389363
-470.0,31,92.40718
-470.0,31,92.426274
-470.0,31,92.444774
-470.0,31,92.464497
-470.0,31,92.484261
-470.0,31,92.503169
-470.0,31,92.521949
-470.0,31,92.540488
-470.0,31,92.55895
-470.0,31,92.577827
-470.0,31,92.59751
-470.0,31,92.616653
-470.0,31,92.637697
-470.0,31,92.655317
-470.0,31,92.67272
-470.0,31,92.691183
-470.0,31,92.713868
-470.0,31,92.730384
-470.0,31,92.748466
-470.0,31,92.766132
-470.0,31,92.787017
-470.0,31,92.805634
-470.0,31,92.828427
-470.0,31,92.846861
-470.0,31,93.176438
-470.0,31,93.1998
-470.0,31,93.225542
-470.0,31,93.24691
-470.0,31,93.268317
-470.0,31,93.285926
-470.0,31,93.312836
-470.0,31,93.329596
-470.0,31,93.354542
-470.0,31,93.373677
-470.0,31,93.39403
-470.0,31,93.424616
-470.0,31,93.450508
-470.0,31,93.474158
-470.0,31,93.499243
-470.0,31,93.520442
-470.0,31,93.544805
-470.0,31,93.598615
-470.0,31,93.630987
-470.0,31,93.653016
-470.0,31,93.674597
-470.0,31,93.701426
-470.0,31,93.725291
-470.0,31,93.74446
-470.0,31,93.76469
-470.0,31,93.789537
-470.0,31,93.810668
-470.0,31,93.828163
-470.0,31,93.847286
-470.0,31,93.867924
-470.0,31,93.885736
-470.0,31,93.904232
-470.0,31,93.922181
-470.0,31,94.256739
-470.0,31,94.275227
-470.0,31,94.292929
-470.0,31,94.311114
-470.0,31,94.32917
-470.0,31,94.347878
-470.0,31,94.367319
-470.0,31,94.385203
-470.0,31,94.413329
-470.0,31,94.42985
-470.0,31,94.44723
-470.0,31,94.464365
-470.0,31,94.482998
-470.0,31,94.501691
-470.0,31,94.518532
-470.0,31,94.53586
-470.0,31,94.553324
-470.0,31,94.57138
-470.0,31,94.597389
-470.0,31,94.615126
-470.0,31,94.635668
-470.0,31,94.658142
-470.0,31,94.674808
-470.0,31,94.694078
-470.0,31,94.710777
-470.0,31,94.728053
-470.0,31,94.745208
-470.0,31,94.76232
-470.0,31,94.780259
-470.0,31,94.798602
-470.0,31,94.818906
-470.0,31,94.836412
-470.0,31,94.855161
-470.0,31,95.150106
-470.0,31,95.169069
-470.0,31,95.185385
-470.0,31,95.20329
-470.0,31,95.221105
-470.0,31,95.238868
-470.0,31,95.259085
-470.0,31,95.279983
-470.0,31,95.299241
-470.0,31,95.316203
-470.0,31,95.332894
-470.0,31,95.350312
-470.0,31,95.36844
-470.0,31,95.385749
-470.0,31,95.404055
-470.0,31,95.424337
-470.0,31,95.440956
-470.0,31,95.458578
-470.0,31,95.478126
-470.0,31,95.495898
-470.0,31,95.513358
-470.0,31,95.533623
-470.0,31,95.552285
-470.0,31,95.57014
-470.0,31,95.587961
-470.0,31,95.608648
-470.0,31,95.63646
-470.0,31,95.654197
-470.0,31,95.671999
-470.0,31,95.697404
-470.0,31,95.717244
-470.0,31,95.738745
-470.0,31,95.75716
-470.0,31,96.167896
-470.0,31,96.189342
-470.0,31,96.208947
-470.0,31,96.228411
-470.0,31,96.247856
-470.0,31,96.265717
-470.0,31,96.28359
-470.0,31,96.302436
-470.0,31,96.320276
-470.0,31,96.339233
-470.0,31,96.358426
-470.0,31,96.378612
-470.0,31,96.397543
-470.0,31,96.418975
-470.0,31,96.440511
-470.0,31,96.468582
-470.0,31,96.496654
-470.0,31,96.519318
-470.0,31,96.540259
-470.0,31,96.563421
-470.0,31,96.581709
-470.0,31,96.599967
-470.0,31,96.618518
-470.0,31,96.637443
-470.0,31,96.655505
-470.0,31,96.673945
-470.0,31,96.693447
-470.0,31,96.71209
-470.0,31,96.731467
-470.0,31,96.7515
-470.0,31,96.769882
-470.0,31,96.789005
-470.0,31,96.807746
-470.0,31,96.827493
-470.0,31,97.144572
-470.0,31,97.163007
-470.0,31,97.18141
-470.0,31,97.199726
-470.0,31,97.219373
-470.0,31,97.240186
-470.0,31,97.257807
-470.0,31,97.278976
-470.0,31,97.297966
-470.0,31,97.316123
-470.0,31,97.334045
-470.0,31,97.351572
-470.0,31,97.374264
-470.0,31,97.393351
-470.0,31,97.410553
-470.0,31,97.434572
-470.0,31,97.456105
-470.0,31,97.473701
-470.0,31,97.492266
-470.0,31,97.512297
-470.0,31,97.531898
-470.0,31,97.549413
-470.0,31,97.56697
-470.0,31,97.586782
-470.0,31,97.603521
-470.0,31,97.621924
-470.0,31,97.643128
-470.0,31,97.659938
-470.0,31,97.679023
-470.0,31,97.698647
-470.0,31,97.715612
-470.0,31,97.73306
-470.0,31,97.75044
-470.0,31,98.046943
-470.0,31,98.066437
-470.0,31,98.083115
-470.0,31,98.099309
-470.0,31,98.114995
-470.0,31,98.130815
-470.0,31,98.16853
-470.0,31,98.186824
-470.0,31,98.208998
-470.0,31,98.227708
-470.0,31,98.262676
-470.0,31,98.282083
-470.0,31,98.303677
-470.0,31,98.325004
-470.0,31,98.348461
-470.0,31,98.37469
-470.0,31,98.394541
-470.0,31,98.419513
-470.0,31,98.445649
-470.0,31,98.464196
-470.0,31,98.487689
-470.0,31,98.50558
-470.0,31,98.527814
-470.0,31,98.549628
-470.0,31,98.569164
-470.0,31,98.592703
-470.0,31,98.611173
-470.0,31,98.631174
-470.0,31,98.652693
-470.0,31,98.671103
-470.0,31,98.690558
-470.0,31,98.708439
-470.0,31,98.725624
-470.0,31,99.022984
-470.0,31,99.041983
-470.0,31,99.05988
-470.0,31,99.077311
-470.0,31,99.094293
-470.0,31,99.111274
-470.0,31,99.128379
-470.0,31,99.149169
-470.0,31,99.168764
-470.0,31,99.18665
-470.0,31,99.20412
-470.0,31,99.222057
-470.0,31,99.240778
-470.0,31,99.258258
-470.0,31,99.277032
-470.0,31,99.295594
-470.0,31,99.31367
-470.0,31,99.33128
-470.0,31,99.3494
-470.0,31,99.367945
-470.0,31,99.390093
-470.0,31,99.408923
-470.0,31,99.426999
-470.0,31,99.451726
-470.0,31,99.471749
-470.0,31,99.489417
-470.0,31,99.507453
-470.0,31,99.525687
-470.0,31,99.544765
-470.0,31,99.565134
-470.0,31,99.584956
-470.0,31,99.613157
-470.0,31,99.634153
-470.0,31,99.972483
-470.0,31,99.990621
-470.0,31,100.010312
-470.0,31,100.030803
-470.0,31,100.051895
-470.0,31,100.071026
-470.0,31,100.090237
-470.0,31,100.110884
-470.0,31,100.132896
-470.0,31,100.152474
-470.0,31,100.175907
-470.0,31,100.196825
-470.0,31,100.21438
-470.0,31,100.235146
-470.0,31,100.253364
-470.0,31,100.276064
-470.0,31,100.295834
-470.0,31,100.316179
-470.0,31,100.335354
-470.0,31,100.354911
-470.0,31,100.37422
-470.0,31,100.395466
-470.0,31,100.415257
-470.0,31,100.433879
-470.0,31,100.452353
-470.0,31,100.471135
-470.0,31,100.492295
-470.0,31,100.510547
-470.0,31,100.529311
-470.0,31,100.549288
-470.0,31,100.569628
-470.0,31,100.59177
-470.0,31,100.618664
-470.0,31,100.999626
-470.0,31,101.020485
-470.0,31,101.041645
-470.0,31,101.067141
-470.0,31,101.087027
-470.0,31,101.114738
-470.0,31,101.137657
-470.0,31,101.163966
-470.0,31,101.194895
-470.0,31,101.220251
-470.0,31,101.24022
-470.0,31,101.257527
-470.0,31,101.279172
-470.0,31,101.297362
-470.0,31,101.31674
-470.0,31,101.334713
-470.0,31,101.353037
-470.0,31,101.371142
-470.0,31,101.392517
-470.0,31,101.412524
-470.0,31,101.433956
-470.0,31,101.455178
-470.0,31,101.474327
-470.0,31,101.493353
-470.0,31,101.515546
-470.0,31,101.536468
-470.0,31,101.560607
-470.0,31,101.576281
-470.0,31,101.5992
-470.0,31,101.62305
-470.0,31,101.646577
-470.0,31,101.663545
-470.0,31,101.680584
-470.0,31,101.98594
-470.0,31,102.004417
-470.0,31,102.02314
-470.0,31,102.04935
-470.0,31,102.068349
-470.0,31,102.090125
-470.0,31,102.113441
-470.0,31,102.129966
-470.0,31,102.147054
-470.0,31,102.162848
-470.0,31,102.179232
-470.0,31,102.194685
-470.0,31,102.210063
-470.0,31,102.226488
-470.0,31,102.244153
-470.0,31,102.262048
-470.0,31,102.280729
-470.0,31,102.299644
-470.0,31,102.32038
-470.0,31,102.339641
-470.0,31,102.359718
-470.0,31,102.379081
-470.0,31,102.400332
-470.0,31,102.421391
-470.0,31,102.440607
-470.0,31,102.458726
-470.0,31,102.479183
-470.0,31,102.495297
-470.0,31,102.512799
-470.0,31,102.530293
-470.0,31,102.54893
-470.0,31,102.567745
-470.0,31,102.58615
-470.0,31,102.947745
-470.0,31,102.967515
-470.0,31,102.987675
-470.0,31,103.012428
-470.0,31,103.034343
-470.0,31,103.056102
-470.0,31,103.083222
-470.0,31,103.106464
-470.0,31,103.127775
-470.0,31,103.152626
-470.0,31,103.177556
-470.0,31,103.202679
-470.0,31,103.231179
-470.0,31,103.257175
-470.0,31,103.279733
-470.0,31,103.298671
-470.0,31,103.315461
-470.0,31,103.33419
-470.0,31,103.353469
-470.0,31,103.370772
-470.0,31,103.389532
-470.0,31,103.408404
-470.0,31,103.426513
-470.0,31,103.446329
-470.0,31,103.470254
-470.0,31,103.488912
-470.0,31,103.507772
-470.0,31,103.525716
-470.0,31,103.54571
-470.0,31,103.568171
-470.0,31,103.590144
-470.0,31,103.609583
-470.0,31,103.636391
-470.0,31,104.008186
-470.0,31,104.026788
-470.0,31,104.046298
-470.0,31,104.064193
-470.0,31,104.084306
-470.0,31,104.102657
-470.0,31,104.121581
-470.0,31,104.143215
-470.0,31,104.166017
-470.0,31,104.186961
-470.0,31,104.206034
-470.0,31,104.224955
-470.0,31,104.242247
-470.0,31,104.260809
-470.0,31,104.284246
-470.0,31,104.307352
-470.0,31,104.331653
-470.0,31,104.352065
-470.0,31,104.370169
-470.0,31,104.394062
-470.0,31,104.419131
-470.0,31,104.43881
-470.0,31,104.461557
-470.0,31,104.482026
-470.0,31,104.498695
-470.0,31,104.515572
-470.0,31,104.533013
-470.0,31,104.550359
-470.0,31,104.568834
-470.0,31,104.588739
-470.0,31,104.608112
-470.0,31,104.630986
-470.0,31,104.652085
-470.0,31,104.952211
-470.0,31,104.970994
-470.0,31,104.99268
-470.0,31,105.040432
-470.0,31,105.061087
-470.0,31,105.077359
-470.0,31,105.097032
-470.0,31,105.115635
-470.0,31,105.132088
-470.0,31,105.148272
-470.0,31,105.165564
-470.0,31,105.186128
-470.0,31,105.207036
-470.0,31,105.226948
-470.0,31,105.243834
-470.0,31,105.2623
-470.0,31,105.278529
-470.0,31,105.295606
-470.0,31,105.314066
-470.0,31,105.331893
-470.0,31,105.350212
-470.0,31,105.368732
-470.0,31,105.390739
-470.0,31,105.416787
-470.0,31,105.437706
-470.0,31,105.456159
-470.0,31,105.479502
-470.0,31,105.498743
-470.0,31,105.521119
-470.0,31,105.549834
-470.0,31,105.572054
-470.0,31,105.594627
-470.0,31,105.617333
-470.0,31,105.988164
-470.0,31,106.005828
-470.0,31,106.023426
-470.0,31,106.042907
-470.0,31,106.060234
-470.0,31,106.078345
-470.0,31,106.097409
-470.0,31,106.115464
-470.0,31,106.134034
-470.0,31,106.152716
-470.0,31,106.173898
-470.0,31,106.19445
-470.0,31,106.216151
-470.0,31,106.237178
-470.0,31,106.254953
-470.0,31,106.273884
-470.0,31,106.293124
-470.0,31,106.312789
-470.0,31,106.333601
-470.0,31,106.353662
-470.0,31,106.373414
-470.0,31,106.391519
-470.0,31,106.411091
-470.0,31,106.432594
-470.0,31,106.451212
-470.0,31,106.472155
-470.0,31,106.488587
-470.0,31,106.504908
-470.0,31,106.525061
-470.0,31,106.545809
-470.0,31,106.562973
-470.0,31,106.580034
-470.0,31,106.597122
-470.0,31,106.907193
-470.0,31,106.924258
-470.0,31,106.942316
-470.0,31,106.960701
-470.0,31,106.977995
-470.0,31,106.995896
-470.0,31,107.015089
-470.0,31,107.032368
-470.0,31,107.050085
-470.0,31,107.068318
-470.0,31,107.086104
-470.0,31,107.103776
-470.0,31,107.121632
-470.0,31,107.139674
-470.0,31,107.156101
-470.0,31,107.172238
-470.0,31,107.190459
-470.0,31,107.208702
-470.0,31,107.228431
-470.0,31,107.246946
-470.0,31,107.266074
-470.0,31,107.283378
-470.0,31,107.300787
-470.0,31,107.325924
-470.0,31,107.346512
-470.0,31,107.363413
-470.0,31,107.382936
-470.0,31,107.402617
-470.0,31,107.421103
-470.0,31,107.439707
-470.0,31,107.456836
-470.0,31,107.474583
-470.0,31,107.492762
-470.0,31,107.796373
-470.0,31,107.814721
-470.0,31,107.832631
-470.0,31,107.852804
-470.0,31,107.871597
-470.0,31,107.895543
-470.0,31,107.921528
-470.0,31,107.941977
-470.0,31,107.965141
-470.0,31,107.983757
-470.0,31,108.003159
-470.0,31,108.022601
-470.0,31,108.041986
-470.0,31,108.060284
-470.0,31,108.084577
-470.0,31,108.106655
-470.0,31,108.126284
-470.0,31,108.148238
-470.0,31,108.16685
-470.0,31,108.186057
-470.0,31,108.207369
-470.0,31,108.226002
-470.0,31,108.244249
-470.0,31,108.262493
-470.0,31,108.280994
-470.0,31,108.301744
-470.0,31,108.32023
-470.0,31,108.3385
-470.0,31,108.357465
-470.0,31,108.376011
-470.0,31,108.40747
-470.0,31,108.429035
-470.0,31,108.449938
-470.0,31,108.772765
-470.0,31,108.790245
-470.0,31,108.809003
-470.0,31,108.834985
-470.0,31,108.852026
-470.0,31,108.869375
-470.0,31,108.887286
-470.0,31,108.905298
-470.0,31,108.922712
-470.0,31,108.941242
-470.0,31,108.960119
-470.0,31,108.977473
-470.0,31,108.994863
-470.0,31,109.012277
-470.0,31,109.030599
-470.0,31,109.052312
-470.0,31,109.070068
-470.0,31,109.087466
-470.0,31,109.106442
-470.0,31,109.123816
-470.0,31,109.141481
-470.0,31,109.158638
-470.0,31,109.176839
-470.0,31,109.194939
-470.0,31,109.21325
-470.0,31,109.231199
-470.0,31,109.261517
-470.0,31,109.282638
-470.0,31,109.303362
-470.0,31,109.324266
-470.0,31,109.342363
-470.0,31,109.360155
-470.0,31,109.380245
-470.0,31,109.68577
-470.0,31,109.704482
-470.0,31,109.720894
-470.0,31,109.741093
-470.0,31,109.760883
-470.0,31,109.779874
-470.0,31,109.798586
-470.0,31,109.817331
-470.0,31,109.835863
-470.0,31,109.852706
-470.0,31,109.870466
-470.0,31,109.889217
-470.0,31,109.909553
-470.0,31,109.929955
-470.0,31,109.947484
-470.0,31,109.967216
-470.0,31,109.986451
-470.0,31,110.009332
-470.0,31,110.029353
-470.0,31,110.047656
-470.0,31,110.065629
-470.0,31,110.086131
-470.0,31,110.109124
-470.0,31,110.127025
-470.0,31,110.145185
-470.0,31,110.162693
-470.0,31,110.180194
-470.0,31,110.199925
-470.0,31,110.231622
-470.0,31,110.265804
-470.0,31,110.286385
-470.0,31,110.306228
-470.0,31,110.326596
-470.0,31,110.72111
-470.0,31,110.741967
-470.0,31,110.762367
-470.0,31,110.784041
-470.0,31,110.803009
-470.0,31,110.820514
-470.0,31,110.838762
-470.0,31,110.859534
-470.0,31,110.878621
-470.0,31,110.897926
-470.0,31,110.917446
-470.0,31,110.936272
-470.0,31,110.954171
-470.0,31,110.973936
-470.0,31,110.99362
-470.0,31,111.012773
-470.0,31,111.030751
-470.0,31,111.050888
-470.0,31,111.06997
-470.0,31,111.08895
-470.0,31,111.107046
-470.0,31,111.125261
-470.0,31,111.144697
-470.0,31,111.163338
-470.0,31,111.182879
-470.0,31,111.207517
-470.0,31,111.227303
-470.0,31,111.248122
-470.0,31,111.266411
-470.0,31,111.284631
-470.0,31,111.309032
-470.0,31,111.32689
-470.0,31,111.345111
-470.0,31,111.688917
-470.0,31,111.707349
-470.0,31,111.726774
-470.0,31,111.74813
-470.0,31,111.766972
-470.0,31,111.787589
-470.0,31,111.808906
-470.0,31,111.830979
-470.0,31,111.85015
-470.0,31,111.870842
-470.0,31,111.889276
-470.0,31,111.910056
-470.0,31,111.92782
-470.0,31,111.948402
-470.0,31,111.967616
-470.0,31,111.987435
-470.0,31,112.006008
-470.0,31,112.024196
-470.0,31,112.044081
-470.0,31,112.06349
-470.0,31,112.082654
-470.0,31,112.101588
-470.0,31,112.120038
-470.0,31,112.138568
-470.0,31,112.157653
-470.0,31,112.176831
-470.0,31,112.200552
-470.0,31,112.222059
-470.0,31,112.240108
-470.0,31,112.257607
-470.0,31,112.275787
-470.0,31,112.294626
-470.0,31,112.315305
-470.0,31,112.748497
-470.0,31,112.781775
-470.0,31,112.803888
-470.0,31,112.825973
-470.0,31,112.850616
-470.0,31,112.876357
-470.0,31,112.898315
-470.0,31,112.919788
-470.0,31,112.940585
-470.0,31,112.958398
